   2   24        0.000000005       0.020725119       0.000169311
   2   25        0.000000000       0.002939905       0.000074226
   2   26        0.000000000       0.000641470       0.000025717
   2   27        0.000000000       0.002880781       0.000034679
   2   28        0.000066885       0.007566630       0.001021359
   2   29        0.000000000       0.005954963       0.000022773
   2   30        0.000000841       0.001019495       0.000084225
   2   31        0.000000007       0.003730860       0.000034044
   2   32        0.053195465       0.334351061       0.145060726
   2   33        0.000000000       0.057025086       0.002512288
   2   34        0.015191067       0.195503620       0.115484380
   2   35        0.002663873       0.058321253       0.017066535
   2   36        0.000000035       0.034035755       0.000468743
   2   37        0.000000000       0.006428357       0.000200816
   2   38        0.000000000       0.001557270       0.000079268
   2   39        0.000000000       0.005186875       0.000032969
   2   40        0.000155290       0.009026215       0.001966763
   2   41        0.000000000       0.004337380       0.000014496
   2   42        0.000002683       0.001453143       0.000195966
   2   43        0.000000080       0.011956997       0.000207142
   2   44        0.024091862       0.081219819       0.052696768
   2   45        0.000000000       0.003914614       0.000073125
   2   46        0.001316115       0.034918603       0.016553844
   2   47        0.000055733       0.007380355       0.000888333
   2   48        0.000000000       0.004153464       0.000021254
   2   49        0.000000000       0.001682816       0.000019760
   2   50        0.000000000       0.001618588       0.000010703
   2   51        0.000003506       0.003748800       0.000179204
   2   52        0.000000000       0.005161440       0.000015618
   2   53        0.008792451       0.127154818       0.038168758
   2   54        0.000000000       0.041335665       0.001906535
   2   55        0.010589925       0.120371367       0.073026740
   2   56        0.001644186       0.029924045       0.009490364
   2   57        0.000000024       0.015899353       0.000250415
   2   58        0.000000000       0.005199429       0.000139840
   2   59        0.000000000       0.000706428       0.000035575
   2   60        0.000033482       0.005724183       0.000817304
   2   61        0.000000887       0.000463621       0.000070577
   2   62        0.000000061       0.005500000       0.000133738
   3    1        1.097111864       2.310773488       1.628466254
   3    2        0.092169818       0.403414097       0.272194837
   3    3        0.000000000       0.178916182       0.012379156
   3    4        0.078157449       0.487290154       0.265223037
   3    5        0.000004743       0.298029177       0.019741774
   3    6        0.657034506       1.790885459       1.271035444
   3    7        0.040683790       0.319134059       0.215488047
   3    8        0.000000000       0.116090323       0.002025734
   3    9        0.014015535       0.246250867       0.075615996
   3   10        0.000000169       0.176525845       0.002738373
   3   11        0.111145190       0.794374807       0.627683259
   3   12        0.000926368       0.171018200       0.087380471
   3   13        0.000003306       0.024398506       0.000408962
   3   14        0.001347312       0.251583695       0.114198481
   3   15        0.000000001       0.027481872       0.003176293
   3   16        0.000020346       0.088532044       0.021200464
   3   17        0.000000000       0.003949245       0.000097921
   3   18        0.025218399       0.337154155       0.186064573
   3   19        0.006821873       0.101428452       0.066503840
   3   20        0.000000000       0.030230966       0.000163763
   3   21        0.000843360       0.051712508       0.008608404
   3   22        0.000000003       0.033713956       0.000150545
   3   23        0.000000000       0.002908879       0.000046420
   3   24        0.000096987       0.007066470       0.001459732
   3   25        0.000000000       0.004203427       0.000011372
   3   26        0.000000630       0.002023730       0.000144633
   3   27        0.000000001       0.007180505       0.000041931
   3   28        0.051550541       0.410128615       0.145791633
   3   29        0.014220894       0.199863501       0.111453676
   3   30        0.000000000       0.113213706       0.001033474
   3   31        0.003061740       0.070640409       0.022950836
   3   32        0.000000034       0.050408314       0.000522689
   3   33        0.000000000       0.004394952       0.000091102
   3   34        0.000000000       0.005248566       0.000110079
   3   35        0.000107770       0.009847548       0.001528390
   3   36        0.000000000       0.006545790       0.000025896
   3   37        0.000000000       0.005339339       0.000086844
   3   38        0.000001452       0.002138143       0.000279566
   3   39        0.000000010       0.016012842       0.000269701
   3   40        0.008994076       0.094608125       0.055411488
   3   41        0.001544918       0.042751184       0.019491015
   3   42        0.000093542       0.014916624       0.001579038
   3   43        0.000000000       0.001931657       0.000008385
   3   44        0.000009408       0.004799220       0.000366346
   3   45        0.006063690       0.154206582       0.033064981
   3   46        0.009581411       0.118839368       0.068610572
   3   47        0.000000000       0.073877254       0.000790386
   3   48        0.002168888       0.038376610       0.013507373
   3   49        0.000000026       0.028022458       0.000317360
   3   50        0.000000000       0.001833680       0.000038841
   3   51        0.000000000       0.005167037       0.000080192
   3   52        0.000017533       0.005353412       0.000421354
   3   53        0.000000000       0.005552767       0.000017759
   3   54        0.000000000       0.002125155       0.000046981
   3   55        0.000000474       0.000842722       0.000085973
   3   56        0.000000008       0.005672394       0.000176991
   4    1        0.008479682       1.527969670       0.579495231
   4    2        0.000000000       0.306695613       0.078774058
   4    3        0.000000000       0.300484291       0.088407679
   4    4        0.024068726       0.261862517       0.130374978
   4    5        0.006358704       0.317544983       0.157643346
   4    6        0.000672991       0.769472955       0.202623627
   4    7        0.000000000       0.133981161       0.019181729
   4    8        0.000000000       0.133225309       0.025205332
   4    9        0.002392824       0.091850803       0.024041250
   4   10        0.000735057       0.178645180       0.063894701
   4   11        0.000000007       0.170123060       0.005116461
   4   12        0.000000000       0.016862759       0.000060137
   4   13        0.000000000       0.024279262       0.000136321
   4   14        0.000000035       0.028737101       0.001138679
   4   15        0.000000067       0.032802722       0.001831811
   4   16        0.000000000       0.007926306       0.000331667
   4   17        0.000000000       0.007576438       0.000408477
   4   18        0.000001035       0.004036441       0.000437069
   4   19        0.000000302       0.019324247       0.000713407
   4   20        0.000000000       0.000420725       0.000004724
   4   21        0.000000000       0.000811031       0.000039900
   4   22        0.000000000       0.000731901       0.000042760
   4   23        0.000000000       0.003414165       0.000033352
   4   24        0.000000000       0.000487875       0.000006964
   4   25        0.000000000       0.000655654       0.000059737
   4   26        0.000000000       0.002131912       0.000048277
   4   27        0.000000046       0.000930135       0.000211134
   4   28        0.000000000       0.000827540       0.000067574
   4   29        0.000001321       0.106739407       0.014898569
   4   30        0.000000000       0.074606160       0.007349140
   4   31        0.000000000       0.075427397       0.010111270
   4   32        0.000008308       0.013323612       0.001889180
   4   33        0.000000506       0.041651421       0.000949604
   4   34        0.000000000       0.000934567       0.000012774
   4   35        0.000000000       0.009306573       0.000956141
   4   36        0.000000000       0.002340141       0.000144034
   4   37        0.000000000       0.005919501       0.000047043
   4   38        0.000000000       0.002111843       0.000010935
   4   39        0.000000000       0.002749820       0.000223063
   4   40        0.000000000       0.007449382       0.000055601
   4   41        0.000000347       0.000629491       0.000051086
   4   42        0.000000548       0.004147940       0.001140204
   4   43        0.000000000       0.001846647       0.000091914
   4   44        0.000000000       0.009331544       0.000099252
   4   45        0.000000000       0.000882655       0.000007961
   4   46        0.000000000       0.002251842       0.000014858
   4   47        0.000000010       0.001475046       0.000083406
   4   48        0.000001145       0.067391504       0.011550430
   4   49        0.000000000       0.061622741       0.006616442
   4   50        0.000000000       0.064599814       0.009268032
   4   51        0.000005968       0.007545964       0.001068054
   4   52        0.000000098       0.024412670       0.000219882
   4   53        0.000000000       0.000479022       0.000005378
   4   54        0.000000000       0.008081095       0.000860109
   4   55        0.000000000       0.001093858       0.000067945
   4   56        0.000000000       0.002869005       0.000012314
   4   57        0.000000000       0.001714751       0.000112544
   4   58        0.000000431       0.002324625       0.000691990
   5    1        0.009333044       1.269609620       0.208843376
   5    2        0.000000000       0.257753901       0.017305504
   5    3        0.000000000       0.187967852       0.019741774
   5    4        0.316994960       0.606601702       0.472930039
   5    5        0.000000000       0.132175824       0.035707635
   5    6        0.000732594       0.689993734       0.042526161
   5    7        0.000000000       0.114579878       0.002472827
   5    8        0.000000000       0.103308626       0.002738373
   5    9        0.105094603       0.281733045       0.191684103
   5   10        0.000000000       0.061446791       0.007373158
   5   11        0.000000007       0.132849663       0.000228995
   5   12        0.000000000       0.014916204       0.000031942
   5   13        0.000679385       0.029553503       0.003416036
   5   14        0.000000048       0.027576304       0.000106743
   5   15        0.000000000       0.007325747       0.000019253
   5   16        0.000007343       0.025612992       0.000913554
   5   17        0.000000000       0.005047415       0.000055271
   5   18        0.000000000       0.003596587       0.000059550
   5   19        0.000143849       0.002850675       0.000966410
   5   20        0.000000000       0.001728966       0.000169138
   5   21        0.000000360       0.107276451       0.001233786
   5   22        0.000000000       0.066909306       0.000618801
   5   23        0.000000000       0.046106118       0.000658349
   5   24        0.000063239       0.054177866       0.004075479
   5   25        0.000000000       0.006229024       0.000036623
   5   26        0.000000000       0.009567170       0.000185915
   5   27        0.000000000       0.010612624       0.000252081
   5   28        0.000131175       0.003198243       0.001060597
   5   29        0.000000000       0.004909141       0.000787795
   5   30        0.000016810       0.000482957       0.000116954
   5   31        0.000000251       0.066798247       0.001003296
   5   32        0.000000000       0.055116138       0.000571446
   5   33        0.000000000       0.042840446       0.000622447
   5   34        0.000045110       0.026529676       0.002326887
   5   35        0.000000000       0.006072031       0.000034985
   5   36        0.000000000       0.002993742       0.000089402
   5   37        0.000000000       0.004683995       0.000136804
   5   38        0.000017308       0.000715560       0.000167730
   5   39        0.000000000       0.002146188       0.000446318
       -0.0041751322        0.0082544976
